Div.,Article,Sebango,Forced
1268,18G3028000,3028,X
1268,18G3057000,3057,X
1268,18G3061000,3061,X
1268,18G3061100,3061,X
1268,18G3061900,3061,X
1268,18G3062000,3062,X
1268,18G3062100,3062,X
1268,18G3062900,3062,X
1268,18G3069100,3069,X
1268,18G3070600,3070,X
1268,18G3080600,3080,X
1268,18G3102000,3102,X
1268,18G3128000,3128,X
1268,18G3137000,3137,X
1268,18G3141900,3141,X
1268,18G3142900,3142,X
1268,18G3145000,3145,X
1268,18G3163000,3163,X
1268,18G3164000,3164,X
1268,18G3168000,3168,X
1268,18G3168800,3168,X
1268,18G3186D00,3186,X
1268,18G3224000,3224,X
1268,18G3246000,3246,X
1268,18G3284000,3284,X
1268,18G3284R00,3284,X
1268,18G3286070,3286,X
1268,18G3288000,3288,X
1268,18G3288900,3288,X
1268,18G3290100,3290,X
1268,18G3290R00,3290,X
1268,18G3292100,3292,X
1268,18G3292R00,3292,X
1268,18G3293000,3293,X
1268,18G3293900,3293,X
1268,18G3298070,3298,X
1268,18G3298R70,3298,X
1268,18G3316000,3316,X
1268,18G33631J0,3363,X
1268,18G3363600,3363,X
1268,18G33641J0,3364,X
1268,18G3364600,3364,X
1268,18G3375000,3375,X
1268,18G3401000,3401,X
1268,18G34011C0,3401,X
1268,18G3405000,3405,X
1268,18G3405R00,3405,X
1268,18G3411900,3411,X
1268,18G3412900,3412,X
1268,18G3422000,3422,X
1268,18G3432000,3432,X
1268,18G3432900,3432,X
1268,18G3433000,3433,X
1268,18G34331C0,3433,X
1268,18G3433800,3433,X
1268,18G3433C00,3433,X
1268,18G3447070,3447,X
1268,18G3448070,3448,X
1268,18G3449000,3449,X
1268,18G3450000,3450,X
1268,18G3450600,3450,X
1268,18G3451000,3451,X
1268,18G3451600,3451,X
1268,18G34551C0,3455,X
1268,18G3457000,3457,X
1268,18G3457R00,3457,X
1268,18G3458000,3458,X
1268,18G3468000,3468,X
1268,18G34731C0,3473,X
1268,18G3473600,3473,X
1268,18G3487000,3487,X
1268,18G3487600,3487,X
1268,18G3491000,3491,X
1268,18G3491100,3491,X
1268,18G3506000,3506,X
1268,18G3506600,3506,X
1268,18G3530000,3530,X
1268,18G3530R00,3530,X
1268,18G3531070,3531,X
1268,18G3532000,3532,X
1268,18G3532900,3532,X
1268,18G35690C0,3569,X
1268,18G3569900,3569,X
1268,18G3586R00,3586,X
1268,18G3596000,3596,X
1268,18G3599000,3599,X
1268,18G3600000,3600,X
1268,18G3600T00,3600,X
1268,18G3601000,3601,X
1268,18G36420C0,3642,X
1268,18G36430PA,3643,X
1268,18G3643W00,3643,X
1268,18G3644W00,3644,X
1268,18G3645W00,3645,X
1268,18G3646000,3646,X
1268,18G36461T0,3646,X
1268,18G3646600,3646,X
1268,18G3648000,3648,X
1268,18G36500PA,3650,X
1268,18G3650W00,3650,X
1268,18G36521C0,3652,X
1268,18G3656000,3656,X
1268,18G3656600,3656,X
1268,18G3667000,3667,X
1268,18G3668000,3668,X
1268,18G3677R00,3677,X
1268,18G3698000,3698,X
1268,18G3699000,3699,X
1268,18G3699R00,3699,X
1268,18G3709000,3709,X
1268,18G3709R00,3709,X
1268,18G3710000,3710,X
1268,18G3710R00,3710,X
1268,18G3711000,3711,X
1268,18G3711R00,3711,X
1268,18G3712000,3712,X
1268,18G3712T00,3712,X
1268,18G3713000,3713,X
1268,18G3713R00,3713,X
1268,18G3714000,3714,X
1268,18G3714R00,3714,X
1268,18G3717000,3717,X
1268,18G3717100,3717,X
1268,18G3783000,3783,X
1268,18G3805000,3805,X
1268,18G3808000,3808,X
1268,18G38081C0,3808,X
1268,18G3815000,3815,X
1268,18G3815600,3815,X
1268,18G3815900,3815,X
1268,18G3816000,3816,X
1268,18G3816600,3816,X
1268,18G3817000,3817,X
1268,18G3819000,3819,X
1268,18G3820000,3820,X
1268,18G3821R70,3821,X
1268,18G3827000,3827,X
1268,18G3849000,3849,X
1268,18G3849C00,3849,X
1268,18G3853000,3853,X
1268,18G4019R00,4019,X
1268,18G4038R00,4038,X
1268,18G4045R00,4045,X
1268,18G4050R00,4050,X
1268,18G4071170,4071,X
1268,18G4114000,4114,X
1268,18G4115000,4115,X
1268,18G4115600,4115,X
1268,18G4116000,4116,X
1268,18G4116600,4116,X
1268,18G4117000,4117,X
1268,18G4118000,4118,X
1268,18G4119000,4119,X
1268,18G41191C0,4119,X
1268,18G4128R00,4128,X
1268,18G4130000,4130,X
1268,18G4131000,4131,X
1268,18G4132000,4132,X
1268,18G4132R00,4132,X
1268,18G4133000,4133,X
1268,18G4133R00,4133,X
1268,18G4134000,4134,X
1268,18G4134R00,4134,X
1268,18G4135000,4135,X
1268,18G4135R00,4135,X
1268,18G4140000,4140,X
1268,18G41401T0,4140,X
1268,18G4140600,4140,X
1268,18G4141000,4141,X
1268,18G4143000,4143,X
1268,18G4148000,4148,X
1268,18G4149000,4149,X
1268,18G4156000,4156,X
1268,18G4157000,4157,X
1268,18G4167000,4167,X
1268,18G41671C0,4167,X
1268,18G4205000,4205,X
1268,18G42051C0,4205,X
1268,18G4206000,4206,X
1268,18G42061C0,4206,X
1268,18G4242000,4242,X
1268,18G4246000,4246,X
1268,18G4247000,4247,X
1268,18G4311600,4311,X
1268,18G4316000,4316,X
1268,18G4318000,4318,X
1268,18G4318600,4318,X
1268,18G4319000,4319,X
1268,18G4319600,4319,X
1268,18G4334000,4334,X
1268,18G4335000,4335,X
1268,18G4343R00,4343,X
1268,18G4362000,4362,X
1268,18G4362600,4362,X
1268,18G4362900,4362,X
1268,18G43671C0,4367,X
1268,18G4367900,4367,X
1268,18G4389000,4389,X
1268,18G4390000,4390,X
1268,18G4390900,4390,X
1268,18G4391000,4391,X
1268,18G4391R00,4391,X
1268,18G4394000,4394,X
1268,18G4394900,4394,X
1268,18G4395000,4395,X
1268,18G4395R00,4395,X
1268,18G4398000,4398,X
1268,18G4398100,4398,X
1268,18G43981C0,4398,X
1268,18G4398W00,4398,X
1268,18G4504000,4504,X
1268,18G4512070,4512,X
1268,18G4512C70,4512,X
1268,18G4516070,4516,X
1268,18G4516170,4516,X
1268,18G4559000,4559,X
1268,18G4562000,4562,X
1268,18G4569000,4569,X
1268,18G4581000,4581,X
1268,18G4581R00,4581,X
1268,18G4582000,4582,X
1268,18G4583000,4583,X
1268,18G4583900,4583,X
1268,18G4584000,4584,X
1268,18G45841T0,4584,X
1268,18G4584600,4584,X
1268,18G4585000,4585,X
1268,18G45851T0,4585,X
1268,18G4586000,4586,X
1268,18G45861T0,4586,X
1268,18G4589000,4589,X
1268,18G4590000,4590,X
1268,18G4592000,4592,X
1268,18G4592600,4592,X
1268,18G4596000,4596,X
1268,18G4596600,4596,X
1268,18G4597000,4597,X
1268,18G4597R00,4597,X
1268,18G4601000,4601,X
1268,18G4601R00,4601,X
1268,18G4603000,4603,X
1268,18G4603900,4603,X
1268,18G4604000,4604,X
1268,18G4605000,4605,X
1268,18G4608000,4608,X
1268,18G46081C0,4608,X
1268,18G4609000,4609,X
1268,18G56861C0,5686,X
1268,18G4610800,4610,X
1268,18G4611000,4611,X
1268,18G4611100,4611,X
1268,18G4611C00,4611,X
1268,18G4616000,4616,X
1268,18G4618000,4618,X
1268,18G4622000,4622,X
1268,18G4629000,4629,X
1268,18G4630070,4630,X
1268,18G4630100,4630,X
1268,18G4631000,4631,X
1268,18G4632000,4632,X
1268,18G4632R00,4632,X
1268,18G4651000,4651,X
1268,18G4651100,4651,X
1268,18G4654000,4654,X
1268,18G4656000,4656,X
1268,18G4664R00,4664,X
1268,18G4677000,4677,X
1268,18G4677100,4677,X
1268,18G4679000,4679,X
1268,18G4687000,4687,X
1268,18G4702R00,4702,X
1268,18G4714000,4714,X
1268,18G4714900,4714,X
1268,18G4716900,4716,X
1268,18G47251T0,4725,X
1268,18G4734000,4734,X
1268,18G4734900,4734,X
1268,18G47531T0,4753,X
1268,18G4758000,4758,X
1268,18G4758900,4758,X
1268,18G4762000,4762,X
1268,18G4762900,4762,X
1268,18G4773000,4773,X
1268,18G4779000,4779,X
1268,18G47791C0,4779,X
1268,18G4780000,4780,X
1268,18G4787000,4787,X
1268,18G4787R00,4787,X
1268,18G4787W00,4787,X
1268,18G4789000,4789,X
1268,18G4789900,4789,X
1268,18G4790000,4790,X
1268,18G4791000,4791,X
1268,18G4791900,4791,X
1268,18G4792000,4792,X
1268,18G4792800,4792,X
1268,18G4792900,4792,X
1268,18G4793000,4793,X
1268,18G4797900,4797,X
1268,18G4798000,4798,X
1268,18G4798R00,4798,X
1268,18G4799000,4799,X
1268,18G4799900,4799,X
1268,18G4801000,4801,X
1268,18G4802000,4802,X
1268,18G48021C0,4802,X
1268,18G4803000,4803,X
1268,18G4804000,4804,X
1268,18G4805000,4805,X
1268,18G4806000,4806,X
1268,18G4806600,4806,X
1268,18G4806900,4806,X
1268,18G4807000,4807,X
1268,18G4807600,4807,X
1268,18G4808000,4808,X
1268,18G4809000,4809,X
1268,18G4809900,4809,X
1268,18G4810000,4810,X
1268,18G4810600,4810,X
1268,18G4810900,4810,X
1268,18G4814000,4814,X
1268,18G4814900,4814,X
1268,18G4817000,4817,X
1268,18G4817600,4817,X
1268,18G4817900,4817,X
1268,18G4818000,4818,X
1268,18G4818600,4818,X
1268,18G4819000,4819,X
1268,18G4819900,4819,X
1268,18G4820000,4820,X
1268,18G4820600,4820,X
1268,18G4820900,4820,X
1268,18G4823000,4823,X
1268,18G48231C0,4823,X
1268,18G4829000,4829,X
1268,18G4830000,4830,X
1268,18G4831000,4831,X
1268,18G4831900,4831,X
1268,18G4832000,4832,X
1268,18G4833000,4833,X
1268,18G4833R00,4833,X
1268,18G4835000,4835,X
1268,18G4835900,4835,X
1268,18G4837000,4837,X
1268,18G4837R00,4837,X
1268,18G4838000,4838,X
1268,18G4838R00,4838,X
1268,18G4839000,4839,X
1268,18G4839R00,4839,X
1268,18G4839W00,4839,X
1268,18G4840000,4840,X
1268,18G4845000,4845,X
1268,18G4845600,4845,X
1268,18G4845900,4845,X
1268,18G4846000,4846,X
1268,18G4846600,4846,X
1268,18G4847000,4847,X
1268,18G4848000,4848,X
1268,18G4849000,4849,X
1268,18G4850000,4850,X
1268,18G4851000,4851,X
1268,18G4852000,4852,X
1268,18G4852600,4852,X
1268,18G4852900,4852,X
1268,18G48541T0,4854,X
1268,18G4865000,4865,X
1268,18G4865R00,4865,X
1268,18G4865W00,4865,X
1268,18G4871000,4871,X
1268,18G4872000,4872,X
1268,18G4876000,4876,X
1268,18G4876R00,4876,X
1268,18G4886R00,4886,X
1268,18G4887000,4887,X
1268,18G4887R00,4887,X
1268,18G4890000,4890,X
1268,18G4892000,4892,X
1268,18G4893000,4893,X
1268,18G4893R00,4893,X
1268,18G4894000,4894,X
1268,18G4894R00,4894,X
1268,18G48971T0,4897,X
1268,18G4898000,4898,X
1268,18G48981T0,4898,X
1268,18G4899000,4899,X
1268,18G48991T0,4899,X
1268,18G4905000,4905,X
1268,18G4905900,4905,X
1268,18G4906000,4906,X
1268,18G4918070,4918,X
1268,18G4918C00,4918,X
1268,18G4919070,4919,X
1268,18G4919R00,4919,X
1268,18G4920000,4920,X
1268,18G4926900,4926,X
1268,18G4926LAS,4926,X
1268,18G4945600,4945,X
1268,18G4952000,4952,X
1268,18G49520PA,4952,X
1268,18G49521J0,4952,X
1268,18G4955000,4955,X
1268,18G4955800,4955,X
1268,18G4960000,4960,X
1268,18G4960900,4960,X
1268,18G4961000,4961,X
1268,18G4961900,4961,X
1268,18G49851J0,4985,X
1268,18G4985600,4985,X
1268,18G4989000,4989,X
1268,18G49891C0,4989,X
1268,18G4990000,4990,X
1268,18G49901C0,4990,X
1268,18G5001000,5001,X
1268,18G5035000,5035,X
1268,18G50350J0,5035,X
1268,18G5056000,5056,X
1268,18G50561C0,5056,X
1268,18G5056900,5056,X
1268,18G5057000,5057,X
1268,18G50570PA,5057,X
1268,18G50571J0,5057,X
1268,18G5111000,5111,X
1268,18G5112000,5112,X
1268,18G5130070,5130,X
1268,18G5130600,5130,X
1268,18G5133600,5133,X
1268,18G5135600,5135,X
1268,18G51381T0,5138,X
1268,18G5155000,5155,X
1268,18G51571C0,5157,X
1268,18G5157900,5157,X
1268,18G5160000,5160,X
1268,18G51601C0,5160,X
1268,18G5265000,5265,X
1268,18G5276000,5276,X
1268,18G5276900,5276,X
1268,18G5277000,5277,X
1268,18G5277800,5277,X
1268,18G5285000,5285,X
1268,18G5285C00,5285,X
1268,18G5287000,5287,X
1268,18G5287R00,5287,X
1268,18G5290000,5290,X
1268,18G5291000,5291,X
1268,18G5308000,5308,X
1268,18G5308900,5308,X
1268,18G5309070,5309,X
1268,18G5309R00,5309,X
1268,18G5310070,5310,X
1268,18G5310R00,5310,X
1268,18G5312000,5312,X
1268,18G5315000,5315,X
1268,18G5316000,5316,X
1268,18G53161C0,5316,X
1268,18G5317000,5317,X
1268,18G5318000,5318,X
1268,18G5319000,5319,X
1268,18G5320000,5320,X
1268,18G5321000,5321,X
1268,18G5322000,5322,X
1268,18G5324000,5324,X
1268,18G5325000,5325,X
1268,18G5325R00,5325,X
1268,18G5343070,5343,X
1268,18G5343C00,5343,X
1268,18G5417000,5417,X
1268,18G54171C0,5417,X
1268,18G5426000,5426,X
1268,18G54261C0,5426,X
1268,18G5428000,5428,X
1268,18G54281C0,5428,X
1268,18G5434000,5434,X
1268,18G5440000,5440,X
1268,18G54401C0,5440,X
1268,18G5440900,5440,X
1268,18G5443000,5443,X
1268,18G54431C0,5443,X
1268,18G5446900,5446,X
1268,18G5460000,5460,X
1268,18G5495000,5495,X
1268,18G55231C0,5523,X
1268,18G5523800,5523,X
1268,18G5532000,5532,X
1268,18G55321T0,5532,X
1268,18G55660PA,5566,X
1268,18G55661C0,5566,X
1268,18G55670PA,5567,X
1268,18G55671C0,5567,X
1268,18G55690PA,5569,X
1268,18G55691C0,5569,X
1268,18G5571000,5571,X
1268,18G55711C0,5571,X
1268,18G5626000,5626,X
1268,18G5626R00,5626,X
1268,18G5651000,5651,X
1268,18G5652000,5652,X
1268,18G5652900,5652,X
1268,18G5661000,5661,X
1268,18G56620PA,5662,X
1268,18G5663000,5663,X
1268,18G5664000,5664,X
1268,18G5665000,5665,X
1268,18G5686000,5686,X
1268,18G6427600,6427,X
1268,18G5695000,5695,X
1268,18G5695600,5695,X
1268,18G5695900,5695,X
1268,18G5695W00,5695,X
1268,18G5696000,5696,X
1268,18G56961C0,5696,X
1268,18G57021C0,5702,X
1268,18G5702800,5702,X
1268,18G5708000,5708,X
1268,18G5712000,5712,X
1268,18G57121C0,5712,X
1268,18G5713000,5713,X
1268,18G57131C0,5713,X
1268,18G5714000,5714,X
1268,18G5714600,5714,X
1268,18G5715000,5715,X
1268,18G5715600,5715,X
1268,18G5717000,5717,X
1268,18G5722000,5722,X
1268,18G5722W00,5722,X
1268,18G57240J0,5724,X
1268,18G5727000,5727,X
1268,18G5727900,5727,X
1268,18G5727LAS,5727,X
1268,18G5749000,5749,X
1268,18G57491J0,5749,X
1268,18G5753000,5753,X
1268,18G5755000,5755,X
1268,18G5756000,5756,X
1268,18G5757000,5757,X
1268,18G57591J0,5759,X
1268,18G5759600,5759,X
1268,18G5805000,5805,X
1268,18G5805900,5805,X
1268,18G5809000,5809,X
1268,18G5832C00,5832,X
1268,18G5855600,5855,X
1268,18G5856600,5856,X
1268,18G5861000,5861,X
1268,18G5862000,5862,X
1268,18G58620C0,5862,X
1268,18G5862900,5862,X
1268,18G5863000,5863,X
1268,18G5863600,5863,X
1268,18G5864000,5864,X
1268,18G5864600,5864,X
1268,18G5867000,5867,X
1268,18G5869000,5869,X
1268,18G58780PA,5878,X
1268,18G5879000,5879,X
1268,18G58791J0,5879,X
1268,18G5883000,5883,X
1268,18G5885000,5885,X
1268,18G5886000,5886,X
1268,18G58860C0,5886,X
1268,18G5886900,5886,X
1268,18G5888J00,5888,X
1268,18G5889000,5889,X
1268,18G5889J00,5889,X
1268,18G5893000,5893,X
1268,18G58930C0,5893,X
1268,18G58930PA,5893,X
1268,18G5897000,5897,X
1268,18G5899000,5899,X
1268,18G5900000,5900,X
1268,18G5901000,5901,X
1268,18G5901600,5901,X
1268,18G5902000,5902,X
1268,18G5902600,5902,X
1268,18G5903000,5903,X
1268,18G59031C0,5903,X
1268,18G5904000,5904,X
1268,18G5905000,5905,X
1268,18G5909000,5909,X
1268,18G5915000,5915,X
1268,18G5915800,5915,X
1268,18G5922070,5922,X
1268,18G5922100,5922,X
1268,18G6033000,6033,X
1268,18G6034000,6034,X
1268,18G60651J0,6065,X
1268,18G6065600,6065,X
1268,18G6066000,6066,X
1268,18G6066C00,6066,X
1268,18G6067000,6067,X
1268,18G6067R00,6067,X
1268,18G6068000,6068,X
1268,18G6068R00,6068,X
1268,18G6082600,6082,X
1268,18G6093000,6093,X
1268,18G6099000,6099,X
1268,18G6100000,6100,X
1268,18G61000C0,6100,X
1268,18G61000PA,6100,X
1268,18G6103000,6103,X
1268,18G6103100,6103,X
1268,18G6103R00,6103,X
1268,18G6106000,6106,X
1268,18G61071J0,6107,X
1268,18G61071T0,6107,X
1268,18G6117000,6117,X
1268,18G6118000,6118,X
1268,18G6118R00,6118,X
1268,18G6119000,6119,X
1268,18G6119900,6119,X
1268,18G6121000,6121,X
1268,18G6121R00,6121,X
1268,18G6122000,6122,X
1268,18G6123000,6123,X
1268,18G6123R00,6123,X
1268,18G6128000,6128,X
1268,18G6128R00,6128,X
1268,18G6130000,6130,X
1268,18G6130100,6130,X
1268,18G6131000,6131,X
1268,18G6131R00,6131,X
1268,18G6137000,6137,X
1268,18G6137900,6137,X
1268,18G6138000,6138,X
1268,18G6138R00,6138,X
1268,18G6139000,6139,X
1268,18G6139900,6139,X
1268,18G6140000,6140,X
1268,18G6140900,6140,X
1268,18G61650C0,6165,X
1268,18G61650PA,6165,X
1268,18G61670C0,6167,X
1268,18G61670PA,6167,X
1268,18G6171000,6171,X
1268,18G61711C0,6171,X
1268,18G61741C0,6174,X
1268,18G6174800,6174,X
1268,18G6176000,6176,X
1268,18G6177000,6177,X
1268,18G6178000,6178,X
1268,18G61781C0,6178,X
1268,18G6178800,6178,X
1268,18G6180000,6180,X
1268,18G6181000,6181,X
1268,18G6186000,6186,X
1268,18G62131J0,6213,X
1268,18G6213600,6213,X
1268,18G6214000,6214,X
1268,18G6215000,6215,X
1268,18G6216000,6216,X
1268,18G6216070,6216,X
1268,18G6236100,6236,X
1268,18G62381C0,6238,X
1268,18G6242000,6242,X
1268,18G6242T00,6242,X
1268,18G6243000,6243,X
1268,18G6244000,6244,X
1268,18G6244900,6244,X
1268,18G6246000,6246,X
1268,18G6246100,6246,X
1268,18G6246T00,6246,X
1268,18G6246W00,6246,X
1268,18G6247000,6247,X
1268,18G6247900,6247,X
1268,18G6248000,6248,X
1268,18G6248LAS,6248,X
1268,18G6248MAR,6248,X
1268,18G6249000,6249,X
1268,18G6249800,6249,X
1268,18G6250000,6250,X
1268,18G6250R00,6250,X
1268,18G6250W00,6250,X
1268,18G6251000,6251,X
1268,18G6251R00,6251,X
1268,18G6251W00,6251,X
1268,18G6252000,6252,X
1268,18G6253000,6253,X
1268,18G6254000,6254,X
1268,18G6254100,6254,X
1268,18G6254R00,6254,X
1268,18G6254W00,6254,X
1268,18G6255000,6255,X
1268,18G6256000,6256,X
1268,18G6257000,6257,X
1268,18G6259000,6259,X
1268,18G6259800,6259,X
1268,18G6260000,6260,X
1268,18G6261000,6261,X
1268,18G6261600,6261,X
1268,18G6262000,6262,X
1268,18G6262600,6262,X
1268,18G6263000,6263,X
1268,18G6265000,6265,X
1268,18G62671C0,6267,X
1268,18G6275000,6275,X
1268,18G6276000,6276,X
1268,18G6277000,6277,X
1268,18G6281900,6281,X
1268,18G6281W00,6281,X
1268,18G6302000,6302,X
1268,18G6303000,6303,X
1268,18G6304000,6304,X
1268,18G6307000,6307,X
1268,18G63070PA,6307,X
1268,18G63071J0,6307,X
1268,18G6310000,6310,X
1268,18G6316000,6316,X
1268,18G6317000,6317,X
1268,18G6321T00,6321,X
1268,18G6322000,6322,X
1268,18G63221C0,6322,X
1268,18G6331000,6331,X
1268,18G63311C0,6331,X
1268,18G63321C0,6332,X
1268,18G6333000,6333,X
1268,18G63331C0,6333,X
1268,18G6334000,6334,X
1268,18G6335000,6335,X
1268,18G63351C0,6335,X
1268,18G6336000,6336,X
1268,18G6341000,6341,X
1268,18G6341900,6341,X
1268,18G6342000,6342,X
1268,18G63421C0,6342,X
1268,18G6342600,6342,X
1268,18G6343000,6343,X
1268,18G6344000,6344,X
1268,18G6359000,6359,X
1268,18G6359600,6359,X
1268,18G6360000,6360,X
1268,18G6360600,6360,X
1268,18G6361000,6361,X
1268,18G6361600,6361,X
1268,18G6362900,6362,X
1268,18G6366000,6366,X
1268,18G63661C0,6366,X
1268,18G63711T0,6371,X
1268,18G6372000,6372,X
1268,18G6372T00,6372,X
1268,18G63791C0,6379,X
1268,18G6380000,6380,X
1268,18G63801C0,6380,X
1268,18G6380800,6380,X
1268,18G6380C00,6380,X
1268,18G6381R00,6381,X
1268,18G6382000,6382,X
1268,18G63821C0,6382,X
1268,18G6382800,6382,X
1268,18G6382C00,6382,X
1268,18G6400000,6400,X
1268,18G64001C0,6400,X
1268,18G6400900,6400,X
1268,18G64160C0,6416,X
1268,18G6418600,6418,X
1268,18G6419600,6419,X
1268,18G64250C0,6425,X
1268,18G6425900,6425,X
1268,18G6426000,6426,X
1268,18G6426600,6426,X
1268,18G6427000,6427,X
1268,31401461B0,1461,X
1268,18G64391T0,6439,X
1268,18G64521T0,6452,X
1268,18G6453000,6453,X
1268,18G64530T0,6453,X
1268,18G6453100,6453,X
1268,18G6453900,6453,X
1268,18G6453C00,6453,X
1268,18G6469000,6469,X
1268,18G6470000,6470,X
1268,18G6470W00,6470,X
1268,18G6477R00,6477,X
1268,18G6478000,6478,X
1268,18G6478R00,6478,X
1268,18G6478W00,6478,X
1268,18G6479000,6479,X
1268,18G6479900,6479,X
1268,18G6481000,6481,X
1268,18G6481R00,6481,X
1268,18G6481W00,6481,X
1268,18G6482000,6482,X
1268,18G6484000,6484,X
1268,18G6484900,6484,X
1268,18G6495000,6495,X
1268,18G6495900,6495,X
1268,18G6496000,6496,X
1268,18G6496800,6496,X
1268,18G6496900,6496,X
1268,18G6498000,6498,X
1268,18G6499000,6499,X
1268,18G6499W00,6499,X
1268,18G6502000,6502,X
1268,18G6505000,6505,X
1268,18G6505R00,6505,X
1268,18G6509000,6509,X
1268,18G6510000,6510,X
1268,18G6520000,6520,X
1268,18G6520R00,6520,X
1268,18G6524000,6524,X
1268,18G65240PA,6524,X
1268,18G6534600,6534,X
1268,18G65380PA,6538,X
1268,18G65381C0,6538,X
1268,18G65390PA,6539,X
1268,18G6543600,6543,X
1268,18G6546000,6546,X
1268,18G65461T0,6546,X
1268,18G6546900,6546,X
1268,18G6568000,6568,X
1268,18G65681J0,6568,X
1268,18G6570000,6570,X
1268,18G65700PA,6570,X
1268,18G65701J0,6570,X
1268,18G6578000,6578,X
1268,18G6578100,6578,X
1268,18G6578R00,6578,X
1268,18G6578W00,6578,X
1268,18G6579000,6579,X
1268,18G6579R00,6579,X
1268,18G6579W00,6579,X
1268,18G6585000,6585,X
1268,18G6586000,6586,X
1268,18G6586R00,6586,X
1268,18G6587000,6587,X
1268,18G65921T0,6592,X
1268,18G6596000,6596,X
1268,18G6596100,6596,X
1268,18G6596900,6596,X
1268,18G6596C00,6596,X
1268,18G65991C0,6599,X
1268,18G6600000,6600,X
1268,18G66001C0,6600,X
1268,18G6602000,6602,X
1268,18G66021C0,6602,X
1268,18G66141C0,6614,X
1268,18G66150PA,6615,X
1268,18G66171C0,6617,X
1268,18G6617600,6617,X
1268,18G66181C0,6618,X
1268,18G6618600,6618,X
1268,18G66191C0,6619,X
1268,18G6622600,6622,X
1268,18G6624000,6624,X
1268,18G6624R00,6624,X
1268,18G6625000,6625,X
1268,18G6625R00,6625,X
1268,18G6627R00,6627,X
1268,18G6641000,6641,X
1268,18G6641R00,6641,X
1268,18G6641W00,6641,X
1268,18G6650000,6650,X
1268,18G66501C0,6650,X
1268,18G66941C0,6694,X
1268,18G6700000,6700,X
1268,18G6700900,6700,X
1268,18G6707000,6707,X
1268,18G6712000,6712,X
1268,18G6715000,6715,X
1268,18G6715R00,6715,X
1268,18G6716000,6716,X
1268,18G6723100,6723,X
1268,18G6729000,6729,X
1268,18G6729R00,6729,X
1268,18G6733000,6733,X
1268,18G6734070,6734,X
1268,18G6734R00,6734,X
1268,18G6736070,6736,X
1268,18G6736R00,6736,X
1268,18G6738070,6738,X
1268,18G6738170,6738,X
1268,18G6738R00,6738,X
1268,18G6744000,6744,X
1268,18G6746000,6746,X
1268,18G6746900,6746,X
1268,18G6748000,6748,X
1268,18G67480PA,6748,X
1268,18G6749900,6749,X
1268,18G6752000,6752,X
1268,18G67520PA,6752,X
1268,18G6755000,6755,X
1268,18G6756000,6756,X
1268,18G6757000,6757,X
1268,18G6760000,6760,X
1268,18G6760100,6760,X
1268,18G6760R00,6760,X
1268,18G6760W00,6760,X
1268,18G6761000,6761,X
1268,18G6769000,6769,X
1268,18G6775000,6775,X
1268,18G6783000,6783,X
1268,18G67830PA,6783,X
1268,18G67881C0,6788,X
1268,18G67890PA,6789,X
1268,18G67891C0,6789,X
1268,18G67900PA,6790,X
1268,18G6793600,6793,X
1268,18G6794600,6794,X
1268,18G7001000,7001,X
1268,18L0235000,0235,X
1268,18L02350PA,0235,X
1268,18L02351G0,0235,X
1268,18L02361G0,0236,X
1268,18L02371G0,0237,X
1268,18L0238000,0238,X
1268,18L02381G0,0238,X
1268,18L0239000,0239,X
1268,18L02391G0,0239,X
1268,18L0239600,0239,X
1268,18L0239900,0239,X
1268,18L0242000,0242,X
1268,18L02421G0,0242,X
1268,18L02431G0,0243,X
1268,18L0472070,0472,X
1268,31400042D0,0042,X
1268,31400043C0,0043,X
1268,31400104C0,0104,X
1268,31400139T0,0139,X
1268,31400163C0,0163,X
1268,31400165T0,0165,X
1268,31400166T0,0166,X
1268,31400272R0,0272,X
1268,31400272W0,0272,X
1268,31400278R0,0278,X
1268,31400315T0,0315,X
1268,31400318C0,0318,X
1268,31400384R0,0384,X
1268,31400384T0,0384,X
1268,31400385W0,0385,X
1268,31400408J0,0408,X
1268,31400423T0,0423,X
1268,31400436R0,0436,X
1268,31400436T0,0436,X
1268,31400437W0,0437,X
1268,31400438J0,0438,X
1268,31400444R0,0444,X
1268,31400444T0,0444,X
1268,31400454T0,0454,X
1268,31400455T0,0455,X
1268,31400459T0,0459,X
1268,31400460T0,0460,X
1268,31400467C0,0467,X
1268,31400467T0,0467,X
1268,31400476C0,0476,X
1268,31400482R0,0482,X
1268,31400482W0,0482,X
1268,31400487PA,0487,X
1268,31400542C0,0542,X
1268,31400617W0,0617,X
1268,31400657C0,0657,X
1268,31400671C0,0671,X
1268,31400689R0,0689,X
1268,31400700C0,0700,X
1268,31400702C0,0702,X
1268,31400705C0,0705,X
1268,31400707C0,0707,X
1268,31400709C0,0709,X
1268,31400833C0,0833,X
1268,31400838T0,0838,X
1268,31400839T0,0839,X
1268,31400840T0,0840,X
1268,31400860T0,0860,X
1268,31400870C0,0870,X
1268,31400870W0,0870,X
1268,31400873T0,0873,X
1268,31400873W0,0873,X
1268,31400877T0,0877,X
1268,31400891PA,0891,X
1268,31400897R0,0897,X
1268,31400901T0,0901,X
1268,31400915C0,0915,X
1268,31400915J0,0915,X
1268,31400915T0,0915,X
1268,31400937T0,0937,X
1268,31400941C0,0941,X
1268,31400960J0,0960,X
1268,31400966J0,0966,X
